GEOID,Mo_period_1_nearest,Mo_period_1_tt,Mo_period_1_tt_3,Mo_period_2_nearest,Mo_period_2_tt,Mo_period_2_tt_3,Mo_period_3_nearest,Mo_period_3_tt,Mo_period_3_tt_3,Mo_period_4_nearest,Mo_period_4_tt,Mo_period_4_tt_3,Tu_period_1_nearest,Tu_period_1_tt,Tu_period_1_tt_3,Tu_period_2_nearest,Tu_period_2_tt,Tu_period_2_tt_3,Tu_period_3_nearest,Tu_period_3_tt,Tu_period_3_tt_3,Tu_period_4_nearest,Tu_period_4_tt,Tu_period_4_tt_3,We_period_1_nearest,We_period_1_tt,We_period_1_tt_3,We_period_2_nearest,We_period_2_tt,We_period_2_tt_3,We_period_3_nearest,We_period_3_tt,We_period_3_tt_3,We_period_4_nearest,We_period_4_tt,We_period_4_tt_3,Th_period_1_nearest,Th_period_1_tt,Th_period_1_tt_3,Th_period_2_nearest,Th_period_2_tt,Th_period_2_tt_3,Th_period_3_nearest,Th_period_3_tt,Th_period_3_tt_3,Th_period_4_nearest,Th_period_4_tt,Th_period_4_tt_3,Fr_period_1_nearest,Fr_period_1_tt,Fr_period_1_tt_3,Fr_period_2_nearest,Fr_period_2_tt,Fr_period_2_tt_3,Fr_period_3_nearest,Fr_period_3_tt,Fr_period_3_tt_3,Fr_period_4_nearest,Fr_period_4_tt,Fr_period_4_tt_3,Sa_period_1_nearest,Sa_period_1_tt,Sa_period_1_tt_3,Sa_period_2_nearest,Sa_period_2_tt,Sa_period_2_tt_3,Sa_period_3_nearest,Sa_period_3_tt,Sa_period_3_tt_3,Sa_period_4_nearest,Sa_period_4_tt,Sa_period_4_tt_3,Su_period_1_nearest,Su_period_1_tt,Su_period_1_tt_3,Su_period_2_nearest,Su_period_2_tt,Su_period_2_tt_3,Su_period_3_nearest,Su_period_3_tt,Su_period_3_tt_3,Su_period_4_nearest,Su_period_4_tt,Su_period_4_tt_3
36061016900,DSNY-BRS-1070,4.93,10.68,81659,7.58,11.44,DSNY-BRS-1459,13.15,20.52,80752,7.47,31.53,DSNY-BRS-1070,4.93,8.35,80846,6.98,9.24,DSNY-BRS-1071,9.85,15.06,81199,39.55,47.31,DSNY-BRS-1070,4.93,8.35,80846,6.98,9.24,DSNY-BRS-1459,13.15,16.44,81199,39.55,47.31,DSNY-BRS-1070,4.93,8.35,80846,6.98,7.52,DSNY-BRS-1459,13.15,20.16,81199,39.55,47.31,DSNY-BRS-1070,4.93,8.35,80846,6.98,8.79,DSNY-BRS-1459,13.15,19.16,81199,39.55,47.89,FPC-75,14.69,17.29,DSNY-BRS-1070,4.93,10.25,80752,7.47,16.76,FPC-482,17.04,35.3,DSNY-BRS-1070,4.93,22.35,84273,11.81,17.18,83311,25.77,31.3,80518,31.78,40.22
36061017000,FPC-493,2.81,8.21,FPC-493,2.81,8.21,FPC-493,2.81,8.21,FPC-624,18.91,38.52,83923,2.24,3.02,83923,2.24,3.02,FPC-493,2.81,8.21,FPC-624,18.91,42.77,83923,2.24,3.02,83923,2.24,3.02,FPC-493,2.81,5.86,FPC-624,18.91,41.86,FPC-493,2.81,8.21,FPC-493,2.81,5.69,FPC-493,2.81,5.69,FPC-624,18.91,50.47,83923,2.24,3.02,83923,2.24,3.02,FPC-493,2.81,5.86,FPC-624,18.91,51.81,FPC-493,2.81,10.06,FPC-493,2.81,4.87,FPC-493,2.81,10.65,FPC-624,18.91,35.85,FPC-493,2.81,20.52,FPC-493,2.81,20.52,FPC-493,2.81,15.2,FPC-624,18.91,42.27
36061017100,DSNY-BRS-1070,4.14,9.85,81659,3.37,9.6,DSNY-BRS-1459,12.35,23.48,80752,3.24,32.32,80846,2.51,6.34,80846,2.51,6.08,DSNY-BRS-1071,7.95,15.69,81199,44.45,50.26,80846,2.51,6.34,80846,2.51,6.08,DSNY-BRS-1459,12.35,17.39,81199,44.45,50.26,80846,2.51,6.34,80846,2.51,3.58,DSNY-BRS-1459,12.35,22.16,81199,44.45,50.26,80846,2.51,6.34,80846,2.51,6.08,DSNY-BRS-1459,12.35,21.97,81199,44.45,55.58,FPC-75,15.58,21.32,DSNY-BRS-1070,4.14,10.02,80752,3.24,15.94,FPC-482,16.96,42.21,DSNY-BRS-1070,4.14,23.44,84273,13.07,17.92,83311,27.61,34.4,80518,37.04,45.03
36061017200,FPC-493,5.63,9.31,FPC-493,5.63,9.31,FPC-493,5.63,9.31,FPC-624,16.88,37.57,FPC-493,5.63,7.1,FPC-493,5.63,7.1,FPC-493,5.63,9.31,FPC-624,16.88,41.47,FPC-493,5.63,7.1,80744,3.89,4.99,80861,5.46,6.35,FPC-624,16.88,41.42,FPC-493,5.63,9.31,80861,5.46,6.0,80861,5.46,6.0,FPC-624,16.88,49.96,FPC-493,5.63,7.1,80861,5.46,6.26,80861,5.46,6.76,FPC-624,16.88,52.26,FPC-493,5.63,10.85,DSNY-BRS-1521,5.35,5.48,80861,5.46,8.32,FPC-624,16.88,34.46,FPC-493,5.63,18.03,FPC-493,5.63,18.03,FPC-493,5.63,13.77,FPC-624,16.88,42.8
36061017300,DSNY-BRS-1070,7.89,14.39,81659,6.93,11.23,DSNY-BRS-1459,17.22,22.23,80752,6.91,34.02,80846,6.96,10.69,81659,6.93,10.92,DSNY-BRS-1071,13.53,17.39,81199,43.25,46.91,80846,6.96,10.69,81659,6.93,10.37,DSNY-BRS-1459,17.22,18.9,81199,43.25,46.91,80846,6.96,10.69,81249,6.49,6.79,DSNY-BRS-1459,17.22,20.71,81199,43.25,46.91,80846,6.96,10.69,81659,6.93,10.0,DSNY-BRS-1459,17.22,18.86,81199,43.25,49.29,FPC-75,19.0,20.29,81546,7.49,9.41,80752,6.91,13.73,FPC-482,12.84,33.89,DSNY-BRS-1070,7.89,23.33,84273,16.12,18.53,83311,21.43,32.5,80518,35.4,41.41
36061017401,FPC-493,9.79,12.25,FPC-493,9.79,12.48,FPC-493,9.79,12.25,FPC-624,18.51,36.87,FPC-493,9.79,11.13,FPC-493,9.79,11.24,FPC-493,9.79,12.39,FPC-624,18.51,41.67,FPC-493,9.79,11.13,80861,1.55,5.08,80861,1.55,7.82,FPC-624,18.51,42.38,FPC-493,9.79,12.25,80861,1.55,6.65,80861,1.55,6.65,FPC-624,18.51,50.51,FPC-493,9.79,11.13,80861,1.55,7.61,80861,1.55,6.22,FPC-624,18.51,52.4,FPC-493,9.79,12.19,80861,1.55,5.36,80861,1.55,8.15,FPC-624,18.51,33.56,FPC-493,9.79,17.19,FPC-493,9.79,17.19,FPC-493,9.79,14.32,FPC-624,18.51,43.07
36061017402,FPC-493,9.96,11.27,FPC-493,9.96,11.52,FPC-493,9.96,11.27,FPC-624,15.55,37.74,FPC-493,9.96,11.4,81353,9.18,10.41,FPC-493,9.96,11.27,FPC-624,15.55,40.72,FPC-493,9.96,11.4,80861,2.75,5.77,80861,2.75,8.11,FPC-624,15.55,41.44,FPC-493,9.96,11.27,80861,2.75,6.25,80861,2.75,6.25,FPC-624,15.55,49.87,FPC-493,9.96,11.61,80861,2.75,8.1,80861,2.75,5.7,FPC-624,15.55,53.57,FPC-493,9.96,12.37,80861,2.75,6.84,80861,2.75,7.54,FPC-624,15.55,34.15,FPC-493,9.96,16.6,FPC-493,9.96,16.6,FPC-493,9.96,13.53,FPC-624,15.55,44.24
36061017500,DSNY-BRS-1070,7.46,13.8,81659,1.64,9.24,DSNY-BRS-1459,16.6,24.94,80752,1.78,34.35,80846,2.58,8.88,81659,1.64,6.94,DSNY-BRS-1071,12.2,17.52,81199,47.82,54.14,80846,2.58,8.88,81659,1.64,6.94,DSNY-BRS-1459,16.6,19.23,81199,47.82,54.14,80846,2.58,8.88,81659,1.62,1.95,DSNY-BRS-1459,16.6,22.29,81199,47.82,54.14,80846,2.58,8.88,81659,1.64,7.1,DSNY-BRS-1459,16.6,22.29,81199,47.82,53.09,FPC-75,19.69,22.62,DSNY-BRS-1070,6.42,8.91,80752,1.78,12.79,FPC-482,12.85,36.99,DSNY-BRS-1070,7.46,24.61,84273,17.07,19.38,83311,23.74,35.54,80518,40.24,46.12
36061017700,DSNY-BRS-1070,11.68,18.4,80850,5.95,12.13,80801,21.34,22.83,80752,8.76,32.59,80846,9.23,12.7,81659,8.71,10.86,83311,17.18,18.79,81199,42.0,48.4,80846,9.23,12.7,81659,8.71,11.71,83311,17.18,20.08,81199,42.0,48.4,80846,9.23,12.7,81249,7.57,8.5,83311,17.18,20.08,81199,42.0,48.4,80846,9.23,12.7,81659,8.71,11.71,83311,17.18,19.22,81199,42.0,50.76,83311,17.18,20.42,81546,5.12,8.56,FPC-482,8.76,11.6,FPC-482,8.87,32.63,DSNY-BRS-1070,11.68,22.19,83311,17.18,19.91,83311,17.18,29.6,80518,39.11,42.71
36061018000,FPC-493,3.22,6.71,FPC-493,3.22,6.71,FPC-493,3.22,6.71,FPC-624,13.05,39.68,FPC-493,3.22,4.9,FPC-493,3.22,4.9,FPC-493,3.22,6.71,FPC-624,13.05,40.99,FPC-493,3.22,3.84,FPC-493,3.22,3.84,FPC-493,3.22,6.71,FPC-624,13.05,39.91,FPC-493,3.22,6.71,FPC-493,3.22,4.41,FPC-493,3.22,4.41,FPC-624,13.05,48.52,FPC-493,3.22,4.9,FPC-493,3.22,4.9,FPC-493,3.22,4.86,FPC-624,13.05,53.77,FPC-493,3.22,8.77,FPC-493,3.22,6.18,FPC-493,3.22,9.09,FPC-624,13.05,36.51,FPC-493,3.22,19.63,FPC-493,3.22,19.63,FPC-493,3.22,13.5,FPC-624,13.05,44.23
36061018100,DSNY-BRS-1070,15.27,22.64,80850,4.12,11.18,80801,17.95,23.53,80752,11.55,33.64,80846,12.19,13.63,FPC-77,10.97,11.54,83311,13.43,17.22,FPC-624,38.95,49.78,80846,12.19,13.63,81659,11.46,12.36,83311,13.43,17.86,FPC-624,38.95,49.78,80846,12.19,13.63,FPC-77,10.09,10.84,83311,13.43,17.86,FPC-624,38.95,49.78,80846,12.19,13.63,81659,11.46,12.36,83311,13.43,17.72,FPC-624,38.95,52.13,83311,13.43,21.01,FPC-482,5.53,8.37,FPC-482,5.73,10.24,FPC-482,5.73,31.7,83311,13.43,20.86,83311,13.43,21.15,83311,13.43,28.82,80518,38.95,43.95
36061018400,DSNY-BRS-1262,6.88,10.96,DSNY-BRS-1262,6.88,9.63,DSNY-BRS-1262,6.88,10.11,FPC-624,11.43,39.22,DSNY-BRS-1262,6.88,10.96,81353,4.31,6.56,DSNY-BRS-1262,6.88,10.11,FPC-624,11.43,39.4,DSNY-BRS-1262,6.88,9.08,DSNY-BRS-1262,6.88,7.59,DSNY-BRS-1262,6.88,8.77,FPC-624,11.43,40.15,DSNY-BRS-1262,6.88,10.96,FPC-607,4.45,6.25,FPC-607,4.45,6.25,FPC-624,11.43,48.53,FPC-493,12.01,13.83,80861,7.4,10.05,FPC-567,2.77,6.88,FPC-624,11.43,55.44,85156,10.3,12.1,80861,7.4,9.18,Plentiful-1368,5.21,8.21,FPC-624,11.43,35.33,FPC-493,12.01,16.85,FPC-493,12.01,16.85,FPC-493,11.43,13.44,FPC-624,11.43,46.11
36061018600,DSNY-BRS-1262,11.63,14.21,80565,9.19,10.79,DSNY-BRS-1262,11.63,13.76,FPC-624,16.6,38.3,DSNY-BRS-1262,11.63,12.56,83699,8.5,8.89,84451,9.33,10.88,FPC-624,16.6,40.92,DSNY-BRS-1262,11.63,12.56,80699,2.82,5.52,80861,4.9,8.62,FPC-624,16.6,42.47,DSNY-BRS-1262,11.63,12.56,80861,4.9,7.85,80861,4.9,7.71,FPC-624,16.6,50.74,83311,11.68,14.42,80861,4.9,7.13,FPC-567,2.63,6.4,FPC-624,16.6,55.07,85156,11.68,12.93,80861,4.9,7.85,80861,4.9,8.33,FPC-624,16.6,34.35,83311,11.68,15.6,83311,11.68,15.6,83311,11.68,14.22,FPC-624,16.6,45.89
36061018700,DSNY-BRS-1070,19.82,26.5,80850,5.94,11.59,80801,14.21,24.58,80752,14.27,38.03,80846,13.5,16.17,FPC-77,7.58,12.29,82861,14.21,15.16,FPC-624,41.28,52.01,80846,13.5,16.17,81659,14.12,14.67,80801,13.5,16.25,FPC-624,41.28,55.29,80846,13.5,16.17,FPC-77,7.58,11.47,80801,13.5,16.25,FPC-624,41.28,55.29,80846,13.5,16.17,81659,14.12,14.5,80801,13.5,14.55,FPC-624,41.28,57.8,83311,13.5,25.95,FPC-482,4.22,6.9,FPC-482,4.22,10.66,FPC-482,4.22,34.68,83311,13.5,21.1,83311,13.5,24.43,83311,13.5,33.51,80518,41.28,50.18
36061019200,DSNY-BRS-1262,12.32,13.81,DSNY-BRS-1262,12.32,13.81,FPC-624,7.61,11.4,FPC-624,7.61,45.41,DSNY-BRS-1262,12.32,13.81,DSNY-BRS-1262,12.32,13.81,FPC-624,7.61,11.4,FPC-624,7.61,40.88,81641,7.33,7.75,81980,5.08,6.85,FPC-624,7.61,11.4,FPC-624,7.61,38.13,DSNY-BRS-1262,12.32,13.81,DSNY-BRS-1262,12.32,13.09,FPC-624,7.61,11.4,FPC-624,7.61,46.74,85379,14.28,15.74,80721,9.37,12.83,FPC-568,2.33,5.01,FPC-624,7.61,53.94,85379,14.28,15.92,DSNY-BRS-1066,12.48,13.87,FPC-624,7.61,12.98,FPC-624,7.61,41.82,FPC-493,14.85,26.78,FPC-493,14.85,26.78,FPC-624,7.61,18.44,FPC-624,7.61,50.1
36061019300,DSNY-BRS-1262,24.19,26.5,80801,4.91,8.25,80801,4.91,16.68,80752,23.77,38.74,83311,2.5,13.5,83311,2.5,3.89,83311,2.5,4.8,FPC-624,29.63,46.24,83311,2.5,13.16,83311,2.5,5.96,83311,2.5,5.61,FPC-624,29.63,49.84,83311,2.5,14.54,83311,2.5,3.89,83311,2.5,5.61,FPC-624,29.63,55.26,83311,2.5,13.16,83311,2.5,5.61,83311,2.5,5.77,FPC-624,29.63,57.57,83311,2.5,14.95,83311,2.5,5.73,83311,2.5,9.5,FPC-482,10.14,34.19,83311,2.5,17.12,83311,2.5,16.62,83311,2.5,19.68,FPC-624,29.63,49.11
36061019400,DSNY-BRS-1262,7.05,11.4,DSNY-BRS-1262,7.05,11.4,FPC-624,3.36,8.05,FPC-624,3.36,42.23,DSNY-BRS-1262,7.05,11.4,DSNY-BRS-1262,7.05,10.14,FPC-624,3.36,8.05,FPC-624,3.36,38.2,81641,2.77,4.47,81641,2.77,3.85,FPC-624,3.36,8.05,FPC-624,3.36,36.71,DSNY-BRS-1262,7.05,11.4,DSNY-BRS-1262,7.05,9.77,FPC-624,3.36,6.31,FPC-624,3.36,45.3,85379,13.43,14.81,80721,5.58,10.23,FPC-624,3.36,4.87,FPC-624,3.36,53.02,85379,13.43,13.58,DSNY-BRS-1066,7.67,11.61,FPC-624,3.36,9.32,FPC-624,3.36,38.46,FPC-493,13.43,23.0,FPC-493,13.43,23.0,FPC-624,3.36,14.92,FPC-624,3.36,47.8
36061019500,DSNY-BRS-1070,28.28,32.45,FPC-584,6.17,9.01,80801,7.35,22.37,80752,22.8,41.82,83311,10.65,16.14,FPC-77,5.83,7.94,82861,6.78,7.19,FPC-624,36.6,50.21,83311,10.65,16.14,FPC-584,6.17,8.05,80801,7.35,11.01,FPC-624,36.6,59.03,83311,10.65,16.14,FPC-77,5.83,6.45,80801,7.35,11.01,FPC-624,36.6,59.03,83311,10.65,16.14,80801,7.35,10.69,85475,7.35,8.48,FPC-624,36.6,61.5,83311,10.65,20.0,Plentiful-431,2.97,7.94,FPC-482,10.2,14.55,FPC-482,10.2,37.62,83311,10.65,20.24,83311,10.65,23.48,83311,10.65,27.43,FPC-624,36.6,53.6
36061019600,DSNY-BRS-1262,2.28,11.52,DSNY-BRS-1262,2.28,10.19,DSNY-BRS-1262,2.28,7.06,FPC-624,3.24,41.81,DSNY-BRS-1262,2.28,11.52,DSNY-BRS-1262,2.28,6.29,DSNY-BRS-1262,2.28,7.06,FPC-624,3.24,37.33,DSNY-BRS-1262,2.28,3.75,DSNY-BRS-1262,2.28,3.75,DSNY-BRS-1262,2.28,7.06,FPC-624,3.24,37.06,DSNY-BRS-1262,2.28,10.38,DSNY-BRS-1262,2.28,6.65,DSNY-BRS-1262,2.28,4.61,FPC-624,3.24,45.5,FPC-493,15.65,16.09,80721,3.73,7.57,FPC-516,3.24,5.42,FPC-624,3.24,53.71,85156,8.44,13.57,DSNY-BRS-1066,2.82,7.74,FPC-624,3.24,8.51,FPC-624,3.24,37.79,FPC-493,15.65,20.91,FPC-493,15.65,20.91,FPC-624,3.24,14.5,FPC-624,3.24,48.38
36061019702,DSNY-BRS-1262,19.51,23.56,80474,4.33,6.44,80801,4.94,13.86,FPC-624,25.01,39.93,83311,4.58,12.05,83311,4.33,4.42,83311,4.33,4.66,FPC-624,25.01,44.26,83311,4.58,12.01,83311,4.33,4.42,83311,4.33,4.62,FPC-624,25.01,47.69,83311,4.58,13.03,83311,4.33,4.42,83311,4.33,4.62,FPC-624,25.01,56.2,83311,4.58,12.01,83311,4.33,4.62,83311,4.58,6.45,FPC-624,25.01,58.44,83311,4.58,12.61,83311,4.33,4.42,83311,4.58,11.14,FPC-482,15.2,35.43,83311,4.58,15.15,83311,4.58,15.15,83311,4.58,18.01,FPC-624,25.01,49.76
36061019900,DSNY-BRS-1070,29.36,32.59,FPC-584,1.89,7.03,80801,5.96,17.69,80752,27.09,43.96,80712,9.78,14.36,80801,5.96,8.19,82861,2.52,3.96,FPC-624,34.86,49.56,80712,9.78,13.09,FPC-584,1.89,5.88,80801,5.96,10.27,FPC-624,34.86,54.56,80712,9.78,16.46,FPC-584,1.89,5.56,80801,5.96,10.27,FPC-624,34.86,61.15,80712,9.78,13.09,80801,5.96,9.12,85475,3.39,6.99,FPC-624,34.86,63.61,83311,11.62,18.19,Plentiful-431,5.72,10.53,83311,11.62,17.65,FPC-482,14.24,39.68,83311,11.62,20.68,83311,11.62,22.65,83311,11.62,27.25,FPC-624,34.86,55.6
36061020500,80541,29.57,29.77,FPC-584,5.04,9.37,80801,10.21,17.54,80752,33.86,48.48,80712,3.39,13.01,80712,3.39,9.7,82861,4.75,6.34,FPC-624,34.84,49.98,80712,3.39,11.21,80712,3.39,6.21,80801,10.21,13.29,FPC-624,34.84,55.74,80712,3.39,15.73,80712,3.39,6.21,80801,10.21,13.29,FPC-624,34.84,65.71,80712,3.39,11.21,80712,3.39,8.82,85475,4.96,9.34,FPC-624,34.84,68.17,FPC-714,13.42,18.1,Plentiful-431,12.5,14.25,83311,16.81,21.92,FPC-482,21.14,44.24,FPC-714,13.42,20.82,FPC-714,13.42,20.82,83311,16.81,29.97,FPC-624,34.84,60.13
36061020600,DSNY-BRS-1262,8.27,12.61,DSNY-BRS-1262,8.27,9.44,DSNY-BRS-1262,8.27,12.08,FPC-624,8.98,47.34,DSNY-BRS-1262,8.27,10.04,DSNY-BRS-1262,8.1,8.98,DSNY-BRS-1262,8.27,13.65,FPC-624,8.98,38.91,DSNY-BRS-1262,8.27,10.56,83883,6.69,8.16,DSNY-BRS-1262,8.27,13.65,FPC-624,8.98,40.62,82212,5.43,8.09,83686,2.9,5.53,DSNY-BRS-1262,8.27,11.05,FPC-624,8.98,47.9,81418,10.58,13.62,83570,4.16,7.22,FPC-516,4.86,10.4,FPC-624,8.98,56.69,85156,6.54,13.74,DSNY-BRS-1066,5.41,6.12,FPC-624,8.98,14.19,FPC-624,8.98,43.82,FPC-714,17.93,23.39,FPC-714,17.93,23.39,FPC-624,8.98,19.95,FPC-624,8.98,54.99
36061020701,DSNY-BRS-1262,21.95,24.02,81727,8.01,8.29,81727,8.01,12.83,FPC-624,27.17,46.29,80712,6.22,10.64,80712,6.22,7.53,81123,6.16,7.02,FPC-624,27.17,45.69,80712,6.22,9.38,80712,6.22,7.53,81727,8.01,8.29,FPC-624,27.17,50.6,80712,6.22,13.37,80712,6.22,7.53,81727,8.01,8.29,FPC-624,27.17,57.76,80712,6.22,9.38,80712,6.22,7.53,85475,6.89,7.8,FPC-624,27.17,65.46,FPC-714,7.83,12.77,84451,7.83,8.18,83311,14.08,18.0,FPC-482,22.24,41.74,FPC-714,7.83,17.16,FPC-714,7.83,17.16,83311,14.08,24.35,FPC-624,27.17,56.97
36061020800,81418,9.06,13.8,80596,6.21,8.47,DSNY-BRS-1262,10.15,12.56,FPC-624,12.49,48.04,81418,7.26,8.82,DSNY-BRS-1063,4.03,6.44,DSNY-BRS-1262,10.15,12.8,FPC-624,12.49,39.67,DSNY-BRS-1262,10.15,13.22,DSNY-BRS-1063,4.03,5.13,DSNY-BRS-1262,10.15,12.56,FPC-624,12.49,42.15,82212,2.94,7.38,83686,1.51,3.56,DSNY-BRS-1262,10.15,13.38,FPC-624,12.49,49.66,81418,7.26,10.05,83570,4.79,5.56,FPC-516,7.7,12.03,FPC-624,12.49,58.75,85156,5.11,11.13,81452,2.46,5.2,Plentiful-1368,9.97,14.83,FPC-624,12.49,43.86,FPC-714,13.83,21.74,FPC-714,13.83,21.74,FPC-624,12.49,21.13,FPC-624,12.49,56.34
36061021100,80541,22.11,24.74,81727,7.09,11.7,81727,7.09,16.93,FPC-624,32.86,52.5,80712,4.54,13.74,80712,4.54,9.07,81727,7.09,9.21,81612,30.82,48.97,80712,4.54,11.54,80712,4.54,6.61,81727,7.09,13.07,FPC-624,32.86,55.29,80712,4.54,16.24,80712,4.54,8.02,81727,7.09,13.07,FPC-624,32.86,61.69,80712,4.54,9.19,80712,4.54,6.61,81727,7.09,11.37,FPC-624,32.86,72.06,FPC-714,8.21,17.26,FPC-714,8.21,13.77,83311,21.86,24.88,FPC-482,28.28,48.13,FPC-714,8.21,18.16,FPC-714,8.21,18.16,83311,21.86,31.44,FPC-624,32.86,63.8
36061021303,80541,15.53,18.1,81727,2.21,9.27,81727,2.21,14.39,FPC-624,26.3,52.51,85342,7.88,11.66,81727,2.21,7.18,81727,2.21,6.85,81612,23.98,45.14,FPC-714,2.67,12.6,81727,2.21,4.12,81727,2.21,12.21,FPC-624,26.3,49.08,80712,11.57,13.78,81727,2.21,8.41,81727,2.21,12.21,FPC-624,26.3,57.53,FPC-714,2.67,7.37,81727,2.21,4.12,81727,2.21,12.47,FPC-624,26.3,71.57,FPC-714,2.67,10.96,FPC-714,2.67,10.28,Plentiful-1368,19.46,23.72,FPC-624,26.3,46.11,FPC-714,2.67,15.26,FPC-714,2.67,15.26,83311,23.57,28.57,FPC-624,26.3,62.9
36061021500,81418,11.7,15.59,81727,5.59,8.65,81727,5.59,14.73,FPC-624,22.26,51.46,85342,4.39,10.4,85342,4.39,5.5,80519,5.59,8.89,81612,22.26,43.14,FPC-714,4.78,12.84,FPC-714,4.78,5.68,81727,5.59,13.2,FPC-624,22.26,46.45,82212,9.85,12.22,81727,5.59,7.71,81727,5.59,13.2,FPC-624,22.26,55.05,85342,4.39,6.96,82807,3.53,4.24,81727,5.59,14.46,FPC-624,22.26,70.13,FPC-714,4.78,9.65,FPC-714,4.78,8.28,Plentiful-1368,16.31,20.82,FPC-624,22.26,45.18,FPC-714,4.78,16.17,FPC-714,4.78,16.17,FPC-624,22.26,26.36,FPC-624,22.26,61.28
36061021600,DSNY-BRS-1262,15.79,19.27,80474,4.96,7.65,80801,9.56,14.76,FPC-624,21.18,38.87,83311,6.64,13.9,80474,4.96,5.52,84451,4.96,6.99,FPC-624,21.18,42.57,83311,6.64,14.45,80699,3.65,4.52,84451,4.96,6.94,FPC-624,21.18,45.19,83311,6.64,13.73,84451,4.96,5.52,84451,4.96,6.94,FPC-624,21.18,54.5,83311,6.64,13.64,84108,4.0,5.2,83311,6.64,7.89,FPC-624,21.18,56.64,83311,6.64,13.01,84451,4.96,5.52,83311,6.64,9.19,FPC-482,17.71,34.59,83311,6.64,14.82,83311,6.64,14.82,83311,6.64,15.89,FPC-624,21.18,47.71
36061021703,80541,10.34,15.71,81727,8.46,11.13,81727,8.46,19.29,FPC-624,27.51,56.91,85342,10.83,13.64,81727,8.46,10.27,80519,4.35,8.54,81612,17.82,45.4,FPC-714,8.74,16.84,FPC-714,8.46,9.58,81727,8.46,18.13,FPC-624,27.51,46.11,81418,12.25,14.98,81727,7.89,9.29,81727,8.46,18.13,FPC-624,27.51,58.0,FPC-714,8.74,10.61,FPC-714,8.46,8.83,81727,8.46,17.95,FPC-624,27.51,67.97,FPC-714,8.74,11.98,FPC-714,8.74,10.6,Plentiful-1368,22.62,26.57,FPC-624,27.51,46.59,FPC-714,8.74,17.29,FPC-714,8.74,17.29,FPC-624,27.51,32.12,FPC-624,27.51,67.14
36061021800,DSNY-BRS-1262,13.37,19.24,80474,2.95,5.55,80801,10.47,13.05,FPC-624,18.89,40.8,83311,10.1,11.83,80474,2.95,3.84,84451,2.95,7.43,FPC-624,18.89,41.78,83311,10.1,12.57,80474,2.95,3.33,84451,2.95,8.21,FPC-624,18.89,44.61,83311,10.1,13.47,84451,2.95,5.14,84451,2.95,8.21,FPC-624,18.89,52.52,83311,10.1,12.11,84108,0.66,4.33,FPC-567,7.59,9.75,FPC-624,18.89,58.72,83311,10.1,11.65,84451,2.95,5.83,Plentiful-1368,9.01,10.23,FPC-624,18.89,36.4,83311,10.1,15.11,83311,10.1,15.11,83311,10.1,16.66,FPC-624,18.89,49.76
36061022000,DSNY-BRS-1262,12.06,18.03,80565,1.01,3.93,81727,12.06,12.35,FPC-624,17.39,43.05,85342,7.71,11.28,83699,3.16,4.65,84451,5.49,9.53,FPC-624,17.39,41.25,FPC-714,10.91,12.34,83699,3.16,4.78,84451,5.49,10.82,FPC-624,17.39,44.33,DSNY-BRS-1262,12.06,13.26,80596,5.3,5.43,84451,5.49,10.82,FPC-624,17.39,52.11,85342,7.71,10.89,84108,4.72,5.3,FPC-567,9.58,12.19,FPC-624,17.39,61.08,85156,7.36,10.78,84451,5.49,6.11,Plentiful-1368,7.92,12.28,FPC-624,17.39,38.57,FPC-714,10.91,15.96,FPC-714,10.91,15.96,83311,14.06,18.13,FPC-624,17.39,52.1
36061022102,80541,8.39,13.87,80541,8.39,9.83,81727,12.05,18.56,FPC-624,26.39,58.34,81418,9.05,11.77,DSNY-BRS-1173,9.05,10.44,80519,8.38,11.02,81612,14.22,44.54,FPC-714,12.03,19.15,DSNY-BRS-1173,8.97,10.53,81727,12.05,20.02,FPC-624,26.39,43.62,81418,9.05,12.7,85088,4.32,7.87,81727,12.05,20.02,FPC-624,26.39,56.97,81418,9.05,11.04,82807,9.05,10.33,81727,12.05,17.76,FPC-624,26.39,66.92,80745,5.19,11.73,80745,5.19,9.53,Plentiful-1368,23.0,24.96,FPC-624,26.39,46.5,FPC-397,11.92,18.76,FPC-397,11.92,18.76,FPC-624,26.39,32.73,FPC-624,26.39,68.21
36061022200,DSNY-BRS-1262,12.23,17.0,80596,1.74,5.29,81727,9.88,12.73,FPC-624,16.89,45.65,85342,3.51,10.21,80596,1.74,3.45,84451,9.43,10.67,FPC-624,16.89,41.06,FPC-714,8.55,12.61,80596,1.74,3.71,84451,9.43,10.51,FPC-624,16.89,44.43,82212,9.82,12.32,80596,1.74,6.53,84451,9.43,10.51,FPC-624,16.89,52.05,85342,3.51,8.99,80596,1.74,2.8,81727,9.88,11.6,FPC-624,16.89,63.77,85156,5.76,10.84,81452,5.5,6.6,Plentiful-1368,9.04,14.83,FPC-624,16.89,41.13,FPC-714,8.55,17.39,FPC-714,8.55,17.39,FPC-624,16.89,20.17,FPC-624,16.89,54.77
